fips,name,state,Number_of_returns,estimated_exams,audit_rate,audit_rate_trunk
16077,"Power County, Idaho",Idaho,12750.0,99.0,7.764705882352941,7.764705882352941
16079,"Shoshone County, Idaho",Idaho,21220.0,163.0,7.681432610744581,7.681432610744581
16081,"Teton County, Idaho",Idaho,17770.0,135.0,7.597073719752393,7.597073719752393
16083,"Twin Falls County, Idaho",Idaho,139700.0,1100.0,7.874015748031495,7.874015748031495
16085,"Valley County, Idaho",Idaho,19220.0,151.0,7.85639958376691,7.85639958376691
16087,"Washington County, Idaho",Idaho,16300.0,138.0,8.466257668711657,8.466257668711657
17001,"Adams County, Illinois",Illinois,128130.0,915.0,7.1411847342542725,7.1411847342542725
17003,"Alexander County, Illinois",Illinois,10590.0,93.0,8.78186968838527,8.78186968838527
17005,"Bond County, Illinois",Illinois,28000.0,203.0,7.25,7.25
17007,"Boone County, Illinois",Illinois,100990.0,720.0,7.129418754332112,7.129418754332112
17009,"Brown County, Illinois",Illinois,9420.0,64.0,6.794055201698514,6.794055201698514
17011,"Bureau County, Illinois",Illinois,67060.0,473.0,7.053385028332838,7.053385028332838
17013,"Calhoun County, Illinois",Illinois,8830.0,57.0,6.455266138165347,6.455266138165347
17015,"Carroll County, Illinois",Illinois,30440.0,215.0,7.063074901445468,7.063074901445468
17017,"Cass County, Illinois",Illinois,25410.0,188.0,7.39866194411649,7.39866194411649
17019,"Champaign County, Illinois",Illinois,340220.0,2479.0,7.28646170125213,7.28646170125213
17021,"Christian County, Illinois",Illinois,62200.0,446.0,7.170418006430867,7.170418006430867
17023,"Clark County, Illinois",Illinois,30320.0,217.0,7.1569920844327175,7.1569920844327175
17025,"Clay County, Illinois",Illinois,24960.0,186.0,7.451923076923077,7.451923076923077
17027,"Clinton County, Illinois",Illinois,70220.0,464.0,6.607804044431787,6.607804044431787
17029,"Coles County, Illinois",Illinois,84940.0,627.0,7.381681186720037,7.381681186720037
17031,"Cook County, Illinois",Illinois,10123840.0,78980.0,7.801387615766349,7.801387615766349
17033,"Crawford County, Illinois",Illinois,35120.0,250.0,7.118451025056947,7.118451025056947
17035,"Cumberland County, Illinois",Illinois,19710.0,138.0,7.001522070015222,7.001522070015222
17037,"DeKalb County, Illinois",Illinois,182840.0,1277.0,6.98424852329906,6.98424852329906
17039,"De Witt County, Illinois",Illinois,30910.0,220.0,7.117437722419928,7.117437722419928
17041,"Douglas County, Illinois",Illinois,39800.0,274.0,6.884422110552762,6.884422110552762
17043,"DuPage County, Illinois",Illinois,1879260.0,13676.0,7.277332567074274,7.277332567074274
17045,"Edgar County, Illinois",Illinois,32570.0,243.0,7.460853546208169,7.460853546208169
17047,"Edwards County, Illinois",Illinois,11820.0,85.0,7.1912013536379025,7.1912013536379025
17049,"Effingham County, Illinois",Illinois,70360.0,486.0,6.907333712336556,6.907333712336556
17051,"Fayette County, Illinois",Illinois,36320.0,278.0,7.654185022026433,7.654185022026433
17053,"Ford County, Illinois",Illinois,26170.0,187.0,7.145586549484142,7.145586549484142
17055,"Franklin County, Illinois",Illinois,67020.0,513.0,7.654431512981199,7.654431512981199
17057,"Fulton County, Illinois",Illinois,63670.0,456.0,7.161928694832731,7.161928694832731
17059,"Gallatin County, Illinois",Illinois,9210.0,70.0,7.60043431053203,7.60043431053203
17061,"Greene County, Illinois",Illinois,23450.0,170.0,7.249466950959488,7.249466950959488
17063,"Grundy County, Illinois",Illinois,97980.0,664.0,6.776893243519086,6.776893243519086
17065,"Hamilton County, Illinois",Illinois,14580.0,110.0,7.544581618655692,7.544581618655692
17067,"Hancock County, Illinois",Illinois,35180.0,250.0,7.106310403638432,7.106310403638432
17069,"Hardin County, Illinois",Illinois,6360.0,50.0,7.861635220125786,7.861635220125786
17071,"Henderson County, Illinois",Illinois,13270.0,97.0,7.309721175584023,7.309721175584023
17073,"Henry County, Illinois",Illinois,96570.0,667.0,6.906906906906907,6.906906906906907
17075,"Iroquois County, Illinois",Illinois,55310.0,402.0,7.268125112999457,7.268125112999457
17077,"Jackson County, Illinois",Illinois,93070.0,725.0,7.789835607607177,7.789835607607177
17079,"Jasper County, Illinois",Illinois,18590.0,131.0,7.046799354491662,7.046799354491662
17081,"Jefferson County, Illinois",Illinois,67150.0,508.0,7.565152643335816,7.565152643335816
17083,"Jersey County, Illinois",Illinois,40810.0,286.0,7.008086253369273,7.008086253369273
17085,"Jo Daviess County, Illinois",Illinois,50130.0,340.0,6.7823658487931375,6.7823658487931375
17087,"Johnson County, Illinois",Illinois,19900.0,142.0,7.135678391959798,7.135678391959798
17089,"Kane County, Illinois",Illinois,963120.0,6973.0,7.240011628872829,7.240011628872829
17091,"Kankakee County, Illinois",Illinois,202380.0,1490.0,7.362387587706295,7.362387587706295
17093,"Kendall County, Illinois",Illinois,220520.0,1492.0,6.765826228913478,6.765826228913478
17095,"Knox County, Illinois",Illinois,93480.0,685.0,7.327770646127513,7.327770646127513
17097,"Lake County, Illinois",Illinois,1363420.0,10638.0,7.802437986827242,7.802437986827242
17099,"LaSalle County, Illinois",Illinois,216700.0,1513.0,6.982002768804799,6.982002768804799
17101,"Lawrence County, Illinois",Illinois,25570.0,189.0,7.3914743840438035,7.3914743840438035
17103,"Lee County, Illinois",Illinois,65150.0,462.0,7.091327705295472,7.091327705295472
17105,"Livingston County, Illinois",Illinois,68760.0,483.0,7.024432809773124,7.024432809773124
17107,"Logan County, Illinois",Illinois,50480.0,357.0,7.072107765451664,7.072107765451664
17109,"McDonough County, Illinois",Illinois,49540.0,356.0,7.1861122325393625,7.1861122325393625
17111,"McHenry County, Illinois",Illinois,610590.0,4190.0,6.8622152344453715,6.8622152344453715
17113,"McLean County, Illinois",Illinois,311180.0,2162.0,6.947747284529855,6.947747284529855
17115,"Macon County, Illinois",Illinois,197950.0,1493.0,7.542308663803991,7.542308663803991
17117,"Macoupin County, Illinois",Illinois,84710.0,597.0,7.047574076260183,7.047574076260183
17119,"Madison County, Illinois",Illinois,499870.0,3556.0,7.113849600896232,7.113849600896232
17121,"Marion County, Illinois",Illinois,71670.0,542.0,7.562438956327612,7.562438956327612
17123,"Marshall County, Illinois",Illinois,23960.0,160.0,6.677796327212019,6.677796327212019
17125,"Mason County, Illinois",Illinois,25830.0,190.0,7.355787843592721,7.355787843592721
17127,"Massac County, Illinois",Illinois,25820.0,195.0,7.552285050348567,7.552285050348567
17129,"Menard County, Illinois",Illinois,24620.0,169.0,6.864337936636881,6.864337936636881
17131,"Mercer County, Illinois",Illinois,31510.0,210.0,6.664550936210728,6.664550936210728
17133,"Monroe County, Illinois",Illinois,67000.0,441.0,6.5820895522388065,6.5820895522388065
17135,"Montgomery County, Illinois",Illinois,50550.0,359.0,7.101879327398615,7.101879327398615
17137,"Morgan County, Illinois",Illinois,63060.0,459.0,7.2787821122740235,7.2787821122740235
17139,"Moultrie County, Illinois",Illinois,26960.0,188.0,6.973293768545995,6.973293768545995
17141,"Ogle County, Illinois",Illinois,101390.0,707.0,6.973074267679257,6.973074267679257
17143,"Peoria County, Illinois",Illinois,358620.0,2746.0,7.657130109865595,7.657130109865595
17145,"Perry County, Illinois",Illinois,35490.0,258.0,7.2696534234995775,7.2696534234995775
17147,"Piatt County, Illinois",Illinois,32180.0,224.0,6.960845245494096,6.960845245494096
17149,"Pike County, Illinois",Illinois,27790.0,213.0,7.664627563871896,7.664627563871896
17151,"Pope County, Illinois",Illinois,6210.0,50.0,8.051529790660224,8.051529790660224
17153,"Pulaski County, Illinois",Illinois,9620.0,79.0,8.212058212058214,8.212058212058214
17155,"Putnam County, Illinois",Illinois,11800.0,82.0,6.9491525423728815,6.9491525423728815
17157,"Randolph County, Illinois",Illinois,55160.0,383.0,6.943437273386513,6.943437273386513
17159,"Richland County, Illinois",Illinois,30090.0,219.0,7.278165503489531,7.278165503489531
17161,"Rock Island County, Illinois",Illinois,284290.0,2049.0,7.207429033733161,7.207429033733161
17163,"St. Clair County, Illinois",Illinois,486020.0,3721.0,7.656063536479981,7.656063536479981
17165,"Saline County, Illinois",Illinois,41700.0,323.0,7.745803357314148,7.745803357314148
17167,"Sangamon County, Illinois",Illinois,399090.0,2885.0,7.228945851812874,7.228945851812874
17169,"Schuyler County, Illinois",Illinois,12880.0,95.0,7.375776397515527,7.375776397515527
17171,"Scott County, Illinois",Illinois,9660.0,65.0,6.728778467908902,6.728778467908902
17173,"Shelby County, Illinois",Illinois,40830.0,286.0,7.004653441097232,7.004653441097232
17175,"Stark County, Illinois",Illinois,10750.0,79.0,7.348837209302326,7.348837209302326
17177,"Stephenson County, Illinois",Illinois,88960.0,657.0,7.385341726618705,7.385341726618705
17179,"Tazewell County, Illinois",Illinois,258700.0,1774.0,6.857363741785853,6.857363741785853
17181,"Union County, Illinois",Illinois,31080.0,228.0,7.335907335907335,7.335907335907335
17183,"Vermilion County, Illinois",Illinois,137920.0,1058.0,7.671113689095128,7.671113689095128
17185,"Wabash County, Illinois",Illinois,21210.0,155.0,7.307873644507308,7.307873644507308
17187,"Warren County, Illinois",Illinois,31920.0,236.0,7.393483709273182,7.393483709273182
17189,"Washington County, Illinois",Illinois,28720.0,193.0,6.720055710306407,6.720055710306407
17191,"Wayne County, Illinois",Illinois,28900.0,208.0,7.197231833910035,7.197231833910035
17193,"White County, Illinois",Illinois,25730.0,193.0,7.500971628449282,7.500971628449282
17195,"Whiteside County, Illinois",Illinois,111900.0,788.0,7.042001787310097,7.042001787310097
17197,"Will County, Illinois",Illinois,1297160.0,9188.0,7.083166301766938,7.083166301766938
17199,"Williamson County, Illinois",Illinois,120150.0,901.0,7.4989596337910935,7.4989596337910935
17201,"Winnebago County, Illinois",Illinois,543590.0,4098.0,7.5387700288820625,7.5387700288820625
17203,"Woodford County, Illinois",Illinois,72970.0,493.0,6.756201178566535,6.756201178566535
18001,"Adams County, Indiana",Indiana,59640.0,408.0,6.841046277665996,6.841046277665996
18003,"Allen County, Indiana",Indiana,692030.0,5145.0,7.434648786902303,7.434648786902303
18005,"Bartholomew County, Indiana",Indiana,156960.0,1080.0,6.8807339449541285,6.8807339449541285
18007,"Benton County, Indiana",Indiana,16430.0,125.0,7.608034083992695,7.608034083992695
18009,"Blackford County, Indiana",Indiana,23460.0,172.0,7.331628303495312,7.331628303495312
18011,"Boone County, Indiana",Indiana,117810.0,888.0,7.537560478736949,7.537560478736949
18013,"Brown County, Indiana",Indiana,30330.0,223.0,7.352456313880648,7.352456313880648
18015,"Carroll County, Indiana",Indiana,38010.0,266.0,6.998158379373849,6.998158379373849
18017,"Cass County, Indiana",Indiana,72190.0,530.0,7.341737082698435,7.341737082698435
18019,"Clark County, Indiana",Indiana,222500.0,1567.0,7.0426966292134825,7.0426966292134825
18021,"Clay County, Indiana",Indiana,48400.0,357.0,7.376033057851241,7.376033057851241
18023,"Clinton County, Indiana",Indiana,61360.0,435.0,7.089308996088658,7.089308996088658
18025,"Crawford County, Indiana",Indiana,18490.0,143.0,7.733910221741482,7.733910221741482
18027,"Daviess County, Indiana",Indiana,57000.0,414.0,7.263157894736843,7.263157894736843
18029,"Dearborn County, Indiana",Indiana,97850.0,668.0,6.826775677056719,6.826775677056719
18031,"Decatur County, Indiana",Indiana,51320.0,365.0,7.112236944660952,7.112236944660952
18033,"DeKalb County, Indiana",Indiana,80730.0,568.0,7.035798340146166,7.035798340146166
18035,"Delaware County, Indiana",Indiana,195070.0,1449.0,7.428102732352488,7.428102732352488
18037,"Dubois County, Indiana",Indiana,88350.0,579.0,6.553480475382004,6.553480475382004
18039,"Elkhart County, Indiana",Indiana,371020.0,2698.0,7.271845183548057,7.271845183548057
18041,"Fayette County, Indiana",Indiana,40420.0,310.0,7.669470559129144,7.669470559129144
18043,"Floyd County, Indiana",Indiana,149850.0,1063.0,7.093760427093762,7.093760427093762
18045,"Fountain County, Indiana",Indiana,31870.0,224.0,7.028553498588014,7.028553498588014
18047,"Franklin County, Indiana",Indiana,43340.0,313.0,7.221965851407477,7.221965851407477
18049,"Fulton County, Indiana",Indiana,38090.0,290.0,7.61354686269362,7.61354686269362
18051,"Gibson County, Indiana",Indiana,64180.0,438.0,6.824555936428793,6.824555936428793
18053,"Grant County, Indiana",Indiana,119130.0,897.0,7.529589524049357,7.529589524049357
18055,"Greene County, Indiana",Indiana,57780.0,417.0,7.217030114226376,7.217030114226376
18057,"Hamilton County, Indiana",Indiana,565940.0,4169.0,7.366505283245575,7.366505283245575
18059,"Hancock County, Indiana",Indiana,140260.0,944.0,6.730357906744617,6.730357906744617
18061,"Harrison County, Indiana",Indiana,72500.0,514.0,7.089655172413792,7.089655172413792
18063,"Hendricks County, Indiana",Indiana,293920.0,1976.0,6.722917800762112,6.722917800762112
18065,"Henry County, Indiana",Indiana,86940.0,625.0,7.188865884518059,7.188865884518059
18067,"Howard County, Indiana",Indiana,160290.0,1171.0,7.30550876536278,7.30550876536278
18069,"Huntington County, Indiana",Indiana,70580.0,493.0,6.984981581184472,6.984981581184472
18071,"Jackson County, Indiana",Indiana,86550.0,610.0,7.047949162333912,7.047949162333912
18073,"Jasper County, Indiana",Indiana,61640.0,418.0,6.781310837118754,6.781310837118754
18075,"Jay County, Indiana",Indiana,38210.0,283.0,7.406438105208062,7.406438105208062
18077,"Jefferson County, Indiana",Indiana,59210.0,433.0,7.312953892923492,7.312953892923492
18079,"Jennings County, Indiana",Indiana,51270.0,381.0,7.43124634289058,7.43124634289058
18081,"Johnson County, Indiana",Indiana,281730.0,1964.0,6.971213573279381,6.971213573279381
18083,"Knox County, Indiana",Indiana,66620.0,487.0,7.3101170819573715,7.3101170819573715
18085,"Kosciusko County, Indiana",Indiana,151920.0,1077.0,7.0892575039494465,7.0892575039494465
18087,"LaGrange County, Indiana",Indiana,66690.0,444.0,6.657669815564552,6.657669815564552
18089,"Lake County, Indiana",Indiana,913270.0,6780.0,7.423872458309152,7.423872458309152
18091,"LaPorte County, Indiana",Indiana,205040.0,1509.0,7.359539602028872,7.359539602028872
18093,"Lawrence County, Indiana",Indiana,83260.0,607.0,7.290415565697813,7.290415565697813
18095,"Madison County, Indiana",Indiana,237290.0,1750.0,7.374942054026719,7.374942054026719
18097,"Marion County, Indiana",Indiana,1809180.0,14188.0,7.842226865209652,7.842226865209652
18099,"Marshall County, Indiana",Indiana,87790.0,623.0,7.096480236929035,7.096480236929035
18101,"Martin County, Indiana",Indiana,18790.0,129.0,6.865353911655135,6.865353911655135
18103,"Miami County, Indiana",Indiana,61330.0,454.0,7.402576226968857,7.402576226968857
18105,"Monroe County, Indiana",Indiana,226180.0,1612.0,7.127066937837122,7.127066937837122
18107,"Montgomery County, Indiana",Indiana,72530.0,506.0,6.976423548876327,6.976423548876327
18109,"Morgan County, Indiana",Indiana,133530.0,956.0,7.159439826256273,7.159439826256273
18111,"Newton County, Indiana",Indiana,26390.0,191.0,7.237589996210686,7.237589996210686
18113,"Noble County, Indiana",Indiana,87220.0,605.0,6.9364824581518,6.9364824581518
18115,"Ohio County, Indiana",Indiana,11260.0,78.0,6.927175843694493,6.927175843694493
18117,"Orange County, Indiana",Indiana,34730.0,271.0,7.803052116325944,7.803052116325944
18119,"Owen County, Indiana",Indiana,38370.0,286.0,7.453739900964296,7.453739900964296
18121,"Parke County, Indiana",Indiana,27610.0,203.0,7.352408547627671,7.352408547627671
18123,"Perry County, Indiana",Indiana,34560.0,240.0,6.944444444444443,6.944444444444443
18125,"Pike County, Indiana",Indiana,22840.0,157.0,6.8739054290718045,6.8739054290718045
18127,"Porter County, Indiana",Indiana,321750.0,2213.0,6.878010878010877,6.878010878010877
18129,"Posey County, Indiana",Indiana,49100.0,328.0,6.680244399185336,6.680244399185336
18131,"Pulaski County, Indiana",Indiana,23820.0,176.0,7.388748950461798,7.388748950461798
18133,"Putnam County, Indiana",Indiana,62880.0,447.0,7.108778625954199,7.108778625954199
18135,"Randolph County, Indiana",Indiana,47150.0,348.0,7.380699893955461,7.380699893955461
18137,"Ripley County, Indiana",Indiana,52750.0,369.0,6.995260663507109,6.995260663507109
18139,"Rush County, Indiana",Indiana,31850.0,234.0,7.3469387755102025,7.3469387755102025
18141,"St. Joseph County, Indiana",Indiana,495910.0,3731.0,7.523542578290415,7.523542578290415
18143,"Scott County, Indiana",Indiana,41530.0,317.0,7.633036359258367,7.633036359258367
18145,"Shelby County, Indiana",Indiana,85720.0,603.0,7.0345310312645815,7.0345310312645815
18147,"Spencer County, Indiana",Indiana,39260.0,264.0,6.724401426388181,6.724401426388181
18149,"Starke County, Indiana",Indiana,41170.0,309.0,7.505465144522711,7.505465144522711
18151,"Steuben County, Indiana",Indiana,64870.0,474.0,7.306921535378449,7.306921535378449
18153,"Sullivan County, Indiana",Indiana,35080.0,258.0,7.354618015963513,7.354618015963513
18155,"Switzerland County, Indiana",Indiana,16270.0,124.0,7.621389059618932,7.621389059618932
18157,"Tippecanoe County, Indiana",Indiana,293770.0,2094.0,7.128025325935256,7.128025325935256
18159,"Tipton County, Indiana",Indiana,30610.0,206.0,6.729826853969293,6.729826853969293
18161,"Union County, Indiana",Indiana,13220.0,93.0,7.034795763993949,7.034795763993949
18163,"Vanderburgh County, Indiana",Indiana,341020.0,2478.0,7.26643598615917,7.26643598615917
18165,"Vermillion County, Indiana",Indiana,29220.0,211.0,7.221081451060916,7.221081451060916
18167,"Vigo County, Indiana",Indiana,184970.0,1394.0,7.536357247121153,7.536357247121153
18169,"Wabash County, Indiana",Indiana,60350.0,425.0,7.042253521126762,7.042253521126762
18171,"Warren County, Indiana",Indiana,15970.0,114.0,7.138384470882905,7.138384470882905
18173,"Warrick County, Indiana",Indiana,116090.0,806.0,6.942889137737963,6.942889137737963
18175,"Washington County, Indiana",Indiana,49080.0,375.0,7.640586797066014,7.640586797066014
18177,"Wayne County, Indiana",Indiana,121730.0,927.0,7.615213998192722,7.615213998192722
18179,"Wells County, Indiana",Indiana,52090.0,357.0,6.853522749088117,6.853522749088117
18181,"White County, Indiana",Indiana,48250.0,346.0,7.17098445595855,7.17098445595855
18183,"Whitley County, Indiana",Indiana,65500.0,438.0,6.687022900763358,6.687022900763358
19001,"Adair County, Iowa",Iowa,14020.0,100.0,7.132667617689017,7.132667617689017
19003,"Adams County, Iowa",Iowa,7480.0,59.0,7.887700534759357,7.887700534759357
19005,"Allamakee County, Iowa",Iowa,26900.0,198.0,7.3605947955390345,7.3605947955390345
19007,"Appanoose County, Iowa",Iowa,22100.0,173.0,7.828054298642534,7.828054298642534
19009,"Audubon County, Iowa",Iowa,11380.0,83.0,7.293497363796133,7.293497363796133
19011,"Benton County, Iowa",Iowa,48020.0,316.0,6.580591420241567,6.580591420241567
19013,"Black Hawk County, Iowa",Iowa,239740.0,1670.0,6.9658797030115975,6.9658797030115975
19015,"Boone County, Iowa",Iowa,50290.0,335.0,6.6613640882879315,6.6613640882879315
19017,"Bremer County, Iowa",Iowa,43790.0,283.0,6.4626627083809085,6.4626627083809085
19019,"Buchanan County, Iowa",Iowa,38050.0,253.0,6.649145860709593,6.649145860709593
19021,"Buena Vista County, Iowa",Iowa,38970.0,293.0,7.518604054400821,7.518604054400821
19023,"Butler County, Iowa",Iowa,27450.0,184.0,6.703096539162113,6.703096539162113
19025,"Calhoun County, Iowa",Iowa,18350.0,132.0,7.193460490463217,7.193460490463217
19027,"Carroll County, Iowa",Iowa,40840.0,282.0,6.904995102840352,6.904995102840352
19029,"Cass County, Iowa",Iowa,25850.0,194.0,7.504835589941972,7.504835589941972
19031,"Cedar County, Iowa",Iowa,35040.0,232.0,6.621004566210046,6.621004566210046
19033,"Cerro Gordo County, Iowa",Iowa,84040.0,592.0,7.044264635887673,7.044264635887673
19035,"Cherokee County, Iowa",Iowa,23040.0,169.0,7.3350694444444455,7.3350694444444455
19037,"Chickasaw County, Iowa",Iowa,23430.0,163.0,6.95689287238583,6.95689287238583
19039,"Clarke County, Iowa",Iowa,17110.0,128.0,7.481005260081824,7.481005260081824
19041,"Clay County, Iowa",Iowa,32820.0,225.0,6.855575868372942,6.855575868372942
19043,"Clayton County, Iowa",Iowa,33590.0,241.0,7.174754391187853,7.174754391187853
19045,"Clinton County, Iowa",Iowa,90650.0,639.0,7.049089906232762,7.049089906232762
19047,"Crawford County, Iowa",Iowa,31550.0,232.0,7.353407290015848,7.353407290015848
19049,"Dallas County, Iowa",Iowa,144320.0,1013.0,7.019124168514413,7.019124168514413
19051,"Davis County, Iowa",Iowa,13970.0,113.0,8.088761632068719,8.088761632068719
19053,"Decatur County, Iowa",Iowa,12650.0,105.0,8.300395256916996,8.300395256916996
19055,"Delaware County, Iowa",Iowa,33470.0,231.0,6.901703017627727,6.901703017627727
19057,"Des Moines County, Iowa",Iowa,77100.0,557.0,7.22438391699092,7.22438391699092
19059,"Dickinson County, Iowa",Iowa,35520.0,251.0,7.066441441441442,7.066441441441442
19061,"Dubuque County, Iowa",Iowa,187600.0,1272.0,6.780383795309168,6.780383795309168
19063,"Emmet County, Iowa",Iowa,18180.0,128.0,7.040704070407041,7.040704070407041
19065,"Fayette County, Iowa",Iowa,36270.0,259.0,7.140887786049078,7.140887786049078
19067,"Floyd County, Iowa",Iowa,29500.0,212.0,7.186440677966101,7.186440677966101
19069,"Franklin County, Iowa",Iowa,18960.0,143.0,7.542194092827004,7.542194092827004
19071,"Fremont County, Iowa",Iowa,12900.0,93.0,7.209302325581395,7.209302325581395
19073,"Greene County, Iowa",Iowa,17180.0,129.0,7.508731082654249,7.508731082654249
19075,"Grundy County, Iowa",Iowa,23190.0,159.0,6.856403622250969,6.856403622250969
19077,"Guthrie County, Iowa",Iowa,20320.0,151.0,7.431102362204725,7.431102362204725
19079,"Hamilton County, Iowa",Iowa,28870.0,202.0,6.996882577069623,6.996882577069623
19081,"Hancock County, Iowa",Iowa,21000.0,141.0,6.7142857142857135,6.7142857142857135
19083,"Hardin County, Iowa",Iowa,31600.0,224.0,7.0886075949367084,7.0886075949367084
19085,"Harrison County, Iowa",Iowa,26780.0,192.0,7.169529499626588,7.169529499626588
19087,"Henry County, Iowa",Iowa,35530.0,253.0,7.120743034055728,7.120743034055728
19089,"Howard County, Iowa",Iowa,18370.0,134.0,7.294501905280348,7.294501905280348
19091,"Humboldt County, Iowa",Iowa,18410.0,132.0,7.17001629549158,7.17001629549158
19093,"Ida County, Iowa",Iowa,13490.0,101.0,7.4870274277242395,7.4870274277242395
19095,"Iowa County, Iowa",Iowa,32120.0,212.0,6.60024906600249,6.60024906600249
19097,"Jackson County, Iowa",Iowa,38050.0,267.0,7.017082785808147,7.017082785808147
19099,"Jasper County, Iowa",Iowa,67010.0,451.0,6.73033875540964,6.73033875540964
19101,"Jefferson County, Iowa",Iowa,30200.0,245.0,8.112582781456952,8.112582781456952
19103,"Johnson County, Iowa",Iowa,251020.0,1741.0,6.935702334475341,6.935702334475341
19105,"Jones County, Iowa",Iowa,36310.0,247.0,6.802533737262462,6.802533737262462
19107,"Keokuk County, Iowa",Iowa,18430.0,137.0,7.433532284319044,7.433532284319044
19109,"Kossuth County, Iowa",Iowa,30160.0,209.0,6.92970822281167,6.92970822281167
19111,"Lee County, Iowa",Iowa,63430.0,462.0,7.283619738294183,7.283619738294183
19113,"Linn County, Iowa",Iowa,419410.0,2862.0,6.823871629193389,6.823871629193389
19115,"Louisa County, Iowa",Iowa,20380.0,143.0,7.016683022571148,7.016683022571148
19117,"Lucas County, Iowa",Iowa,15720.0,118.0,7.5063613231552155,7.5063613231552155
19119,"Lyon County, Iowa",Iowa,20860.0,144.0,6.903163950143815,6.903163950143815
19121,"Madison County, Iowa",Iowa,28260.0,193.0,6.8294409058740255,6.8294409058740255
19123,"Mahaska County, Iowa",Iowa,38690.0,274.0,7.0819333161023525,7.0819333161023525
19125,"Marion County, Iowa",Iowa,58770.0,397.0,6.755147183937383,6.755147183937383
19127,"Marshall County, Iowa",Iowa,72590.0,518.0,7.135969141755062,7.135969141755062
19129,"Mills County, Iowa",Iowa,26680.0,186.0,6.971514242878561,6.971514242878561
19131,"Mitchell County, Iowa",Iowa,19260.0,137.0,7.11318795430945,7.11318795430945
19133,"Monona County, Iowa",Iowa,16700.0,122.0,7.3053892215568865,7.3053892215568865
19135,"Monroe County, Iowa",Iowa,13880.0,107.0,7.70893371757925,7.70893371757925
19137,"Montgomery County, Iowa",Iowa,19310.0,141.0,7.301916105644742,7.301916105644742
19139,"Muscatine County, Iowa",Iowa,82580.0,589.0,7.1324775974812304,7.1324775974812304
19141,"O'Brien County, Iowa",Iowa,26770.0,187.0,6.985431453119162,6.985431453119162
19143,"Osceola County, Iowa",Iowa,12080.0,83.0,6.870860927152318,6.870860927152318
19145,"Page County, Iowa",Iowa,26520.0,191.0,7.202111613876319,7.202111613876319
19147,"Palo Alto County, Iowa",Iowa,17080.0,119.0,6.967213114754099,6.967213114754099
19149,"Plymouth County, Iowa",Iowa,48460.0,330.0,6.80973999174577,6.80973999174577
19151,"Pocahontas County, Iowa",Iowa,13660.0,102.0,7.46705710102489,7.46705710102489
19153,"Polk County, Iowa",Iowa,878300.0,6126.0,6.974837754753501,6.974837754753501
19155,"Pottawattamie County, Iowa",Iowa,170720.0,1218.0,7.134489222118088,7.134489222118088
19157,"Poweshiek County, Iowa",Iowa,33080.0,228.0,6.892382103990327,6.892382103990327
19159,"Ringgold County, Iowa",Iowa,8270.0,70.0,8.464328899637243,8.464328899637243
19161,"Sac County, Iowa",Iowa,19330.0,140.0,7.242628039317124,7.242628039317124
19163,"Scott County, Iowa",Iowa,327210.0,2366.0,7.23083035359555,7.23083035359555
19165,"Shelby County, Iowa",Iowa,23520.0,162.0,6.887755102040817,6.887755102040817
19167,"Sioux County, Iowa",Iowa,57500.0,381.0,6.626086956521739,6.626086956521739
19169,"Story County, Iowa",Iowa,144860.0,952.0,6.57186248791937,6.57186248791937
19171,"Tama County, Iowa",Iowa,33410.0,238.0,7.123615683926968,7.123615683926968
19173,"Taylor County, Iowa",Iowa,11140.0,86.0,7.719928186714543,7.719928186714543
19175,"Union County, Iowa",Iowa,22490.0,167.0,7.425522454424188,7.425522454424188
19177,"Van Buren County, Iowa",Iowa,12720.0,97.0,7.6257861635220126,7.6257861635220126
19179,"Wapello County, Iowa",Iowa,62830.0,470.0,7.480502944453288,7.480502944453288
19181,"Warren County, Iowa",Iowa,88230.0,585.0,6.6303978238694325,6.6303978238694325
19183,"Washington County, Iowa",Iowa,41680.0,289.0,6.933781190019194,6.933781190019194
19185,"Wayne County, Iowa",Iowa,10860.0,88.0,8.103130755064457,8.103130755064457
19187,"Webster County, Iowa",Iowa,66520.0,476.0,7.155742633794349,7.155742633794349
19189,"Winnebago County, Iowa",Iowa,20560.0,144.0,7.003891050583657,7.003891050583657
19191,"Winneshiek County, Iowa",Iowa,37700.0,260.0,6.896551724137932,6.896551724137932
19193,"Woodbury County, Iowa",Iowa,187660.0,1390.0,7.407012682510924,7.407012682510924
19195,"Worth County, Iowa",Iowa,14460.0,103.0,7.123098201936376,7.123098201936376
19197,"Wright County, Iowa",Iowa,24020.0,171.0,7.119067443796836,7.119067443796836
20001,"Allen County, Kansas",Kansas,23900.0,185.0,7.7405857740585775,7.7405857740585775
20003,"Anderson County, Kansas",Kansas,14140.0,109.0,7.708628005657709,7.708628005657709
20005,"Atchison County, Kansas",Kansas,27990.0,204.0,7.288317256162915,7.288317256162915
20007,"Barber County, Kansas",Kansas,9470.0,76.0,8.025343189017951,8.025343189017951
20009,"Barton County, Kansas",Kansas,50870.0,365.0,7.175152349125224,7.175152349125224
20011,"Bourbon County, Kansas",Kansas,25190.0,207.0,8.217546645494242,8.217546645494242
20013,"Brown County, Kansas",Kansas,17830.0,139.0,7.795849691531128,7.795849691531128
20015,"Butler County, Kansas",Kansas,115570.0,810.0,7.008739292203858,7.008739292203858
20017,"Chase County, Kansas",Kansas,4870.0,41.0,8.418891170431213,8.418891170431213
